Affinity Row ID;Organization Id;Name;Website;Status;Description;Owner;Investment Size;Last Email;Reminders;CB Location (Address) - Not available for export;CB Location (City) - Not available for export;CB Location (State) - Not available for export;CB Location (Country) - Not available for export;CB Industry - Not available for export;CB Investment Stage - Not available for export;Source;CB Last Funding Date - Not available for export;CB Investors - Not available for export;Lost Reason;Date Added;CB Description - Not available for export
42794332;263736619;Split Tech-Solutions GmbH;split-app.de;Call / Meeting -> move to dealflow;Jetzt Essen bestellen. Egal ob im Restaurant, zum Liefern oder zum Abholen. Mit Split bestellst Du immer schnell und einfach bei deinem Lieblings-Restaurant.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;06/15/2022;;;;;;;;Startupdetector - GROW;;;;12/15/2021;
42794331;284301971;Hive;hive-logistics.com;1 Lost;More than a 3PL provider. Hive is your holistic operations partner. Same-day fulfillment, packaging, freight, delivery, and more. Your growth starts here.;Sophie Tribius <sophie.tribius@alstin.de>;;03/15/2021;;;;;;;;Startupdetector - GROW;;;Already in Pipeline;12/15/2021;
42794328;284243400;BEEoled;beeoled.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Materialien für organische Elektronikanwendungen im Bereich von organischen Leuchtdioden (OLEDs).;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/15/2021;
42794325;283848176;ZEI-Tec GmbH;zei-tec.de;1 Lost;ZEI-Tec GmbH is a company based out of Würzburg, Germany.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794322;284243398;Viva la Verde;vivalaverde.de;1 Lost;Das Unternehmen vertreibt CBD-Produkte in einem eigenen Online-Shop, insbesondere diverse Blüten und Öle.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794318;263708757;Triviar;triviar.de;1 Lost;Finde interessante Kurse, Workshops & Seminare in deiner Umgebung bei echten Profis - Zahle online und schließe Buchungen unkompliziert ab.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794314;281106648;Toolbox Hero GmbH;toolbox-hero.de;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte Online-Vermietung von Werkzeugen und Werkzeugkisten.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;No info;12/15/2021;
42794309;279461672;The Golden Circle;thegoldencircle.io;1 Lost;Wir sind die neue Heimat für deinen Gaumen. Das Netflix der Kulinarik, wenn du so willst. Unsere Mentoren gehören zu den Besten ihres Fachs. Sie kochen. Backen. Braten. Warten. Auf dich.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/15/2021;
42794308;283398975;SYTE;syte.ms;1 Lost;Syte is an AI-engine that discovers real-estate development potentials in real-time. With the local building law in mind, it understands the architecture of the city and identifies the best spatial utilisation. Providing all the information needed, like calculation report, costs, revenue and potential rental space - right on the go! Taking existing buildings into account, it helps creating new living space, supporting sustainable material and reducing soil sealing.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;Team;12/15/2021;
42794304;282144962;Swimming Spot;swimmingspot.com;1 Lost;Das Unternehmen vertreibt noch nicht näher bekannte Schwimmbadartikel, Seecontainer und Stahl- sowie Holzkonstruktionen.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794301;263736646;Stadt Land Bus Camping GmbH;stadt-land-bus-camping.de;1 Lost;Naturnahes Camping! Finde einen einzigartigen Stellplatz bei You and a View und genieße einen authentischen Urlaub in der Natur.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/15/2021;
42794298;223168778;QuizCo;quizco.de;1 Lost;✓ Wie erstellt man E-Learning-Inhalte auf Knopfdruck? ✓ Für wen ist die Künstliche Intelligenz sinnvoll? ✓ Wie sieht das Lernen der Zukunft aus? ➤ Jetzt mehr erfahren;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;Team;12/15/2021;
42794295;122977638;plug&paid;plugnpaid.com;1 Lost;plug&paid is an all-in-one eCommerce toolbox that helps businesses increase their revenue, easier and faster.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794291;284243395;Hinterland;hinter-land.com;1 Lost;Das Unternehmen entwickelt und vertreibt hochwertiges Bio-Olivenöl über einen eigenen Onlineshop.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794284;284243394;GEOXIP;geoxip.com;1 Lost;Das Unternehmen bietet Dienstleistungen im Bereich Werbung, insbesondere sollen zum Beispiel Firmenlogos groß mit farbigen Blumen auf landwirtschaftlichen Flächen dargestellt werden, so dass man diese aus der Luft sieht.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794276;263734349;embrace Technologies GmbH;embrace-technologies.de;1 Lost;Das Unternehmen entwickelt professionelle Gesichtsmasken, bei denen der Träger jederzeit vollständig sichtbar sein soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794271;280151782;Dermagnostix R&D;dermagnostix.com;1 Lost;At Dermagnostix, we envision the next level for molecular diagnostics in human skin to improve patients’ lives and clinical practice in dermatology.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/15/2021;
42794267;279233186;cloud4pets;cloud4pets.de;1 Lost;Die Cloud für Ihr Haustier, in der Sie alle Informationen ablegen, immer dabei haben und mit anderen teilen können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/15/2021;
42686564;284213412;Rex;rex.app;Call / Meeting -> move to dealflow;Das Berliner Startup Rex versteht sich als “Tierarztpraxis des 21. Jahrhunderts”. Das junge Unternehmen schreibt in eigener Sache: “Wir schaffen ein System, das alle Prozesse einfach abbildet - einfache Terminverwaltung, Patientenakte und Abrechnung. 100% des Tages am Telefon - das ist Vergangenheit”.;Christina Schmidt <christina.schmidt@alstin.de>;;05/25/2022;;;;;;;;deutsche startups;;;;12/13/2021;
42686562;284213411;beatvest;beatvest.com;1 Lost;"Das FinTech beatvest positioniert sich als anfängerfreundliche Investmentplattform. In der Selbstbeschreibung heißt es: ""beatvest connects education with tools in order to provide a personalised, do-it-yourself investment experience that supports investment beginners in building long-term wealth"".";Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/13/2021;
42686560;282893620;NOUMEN;noumen.co;1 Lost;Effektive Produkte für maximale Leistung für den Mann. Skincare, Braincare, Sleepcare - um die eigene Leistungsfähigkeit und Performance zu steigern. Stress reduzieren, besser schlafen und mehr Energie am Tag mit NOUMEN I De-stressing selfcare for men....;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/13/2021;
42686559;278972612;roatel;roatel.com;1 Lost;Schnell gefunden, einfach gebucht, gut geschlafen!;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;2 Out of focus;12/13/2021;
42686557;284213410;Sibando;sibando.de;Call / Meeting -> move to dealflow;Sibando bietet eine digitale Trainingsplattform, die Mitarbeiter:innen und Führungskräften bei der eigenen Persönlichkeitsentwicklung unterstützen soll. Mithilfe eines praxisorientierten Leitfadens, sollen User sich den eigenen Gedanken und Emotionen bewusster werden und so mental stärker werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;12/17/2021;;;;;;;;deutsche startups;;;;12/13/2021;
42686555;284213406;Lade;lade.de;1 Lost;Das Jungunternehmen Lade entwickelt und Ladestationen für E-Automobile. Nutzer:innen sollen ein vollintegriertes System für Aufbau, Betrieb und Nutzung von Ladeinfrastruktur erhalten, das Lade-Elektronik, KI-gestützte Cloud-Software und mobile Apps vereinen soll.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/13/2021;
42686553;284213402;Dyna Pictures;dynapictures.de;1 Lost;DynaPictures möchte Unternehmen Unterstützung in Sachen Marketing und IT bieten. Mit der Plattform können User:innen hunderte Bilder automatisch beschriften und personalisieren. Schon bald soll das Tool auch mit KI-Elementen aufgerüstet werden, so verspricht es das Jungunternehmen aus Freiburg.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/13/2021;
42686550;284213401;Bunch;bunch.capital;1 Lost;"Das Berliner Startup Bunch möchte Privat-Investments digitalisieren. ""Over the last years, the push for democratisation in the public market has resulted in unprecedented growth in retail investors, stocks, and venture valuations - however little has happened on the private side"", heißt es in der Selbstbeschreibung.";Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/13/2021;
42686543;283658955;suena;suena.energy;Outreach done;suena offers an innovative, AI-based optimization software. Applied to battery energy storage systems and energy parks (incl. wind & solar energy and storage) the software continuously optimizes the operation in real-time based on forecast models. By using our software, your energy plant portfolio can be optimally traded on the volatile electricity and balancing markets. We follow the multi-markets approach to maximize your profit. With our object oriented software implementation we offer the flexibility to provide a variety of services simulatneously, the so-called multi-use operation.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;;12/13/2021;
42686373;284213342;Mimotype Technologies;;1 Lost;Das Unternehmen entwickelt noch nicht im Detail bekannte Bio-Emitter-Materialien für künftige OLED-Technologie, die ähnlich wie bei leuchtenden Insekten funktionieren und energieeffizienter als normale OLEDs sein sollen.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42686372;284213341;l1r1 technologies;;1 Lost;Das Unternehmen entwickelt und vertreibt noch nicht näher bekannte Software, Webanwendungen und Internet-Plattformen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;;;;;;
42686370;284213337;Blue Planet Food;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Lebensmittel.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;;;;;;
42686365;263736947;TrueSkin GmbH;true-skin.de;1 Lost;Das Unternehmen vertreibt medizinische Produkte wie z.B. Cremes und bietet dermatologische Beratungsdienstleistungen. So soll die Lebensqualität von Kunden, die z.B. Akne haben, verbessert werden können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/13/2021;
42686363;136366606;ShowHeroes;showheroes.com;1 Lost;ShowHeroes is Europe’s leading provider for mobile first video strategies for publishers and brands. Publishers can optimize their content and yield with ShowHeroes, wheras brands benefit from new reach, brand safety and video performance. The company ...;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;Too much raised;12/13/2021;
42686361;223988497;Sanity Group;sanitygroup.com;1 Lost;Unlocking the health benefits of cannabinoids. Learn More Unlocking the health benefits on cannabinoidsLearn more We are a team of medical experts. Meet our team https://sanitygroup.com/wp-content/uploads/2020/11/SP_Homepage_Video_Compressed_BW.mp4 Med...;Sophie Tribius <sophie.tribius@alstin.de>;;08.10.2020;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/13/2021;
42686360;263191050;SellerX;sellerx.com;1 Lost;We buy and build Amazon brands, helping entrepreneurs realise the next chapter of their businesses, and their lives.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;Too much raised;12/13/2021;
42686358;278253323;appsmarter GmbH;mapsmarter.de;1 Lost;Das Unternehmen entwickelt eine Infosoftware, mit welcher sich Personen im Krankenhaus in 3D orientieren können sollen. Dafür wird auch Hardware in Form von Terminals bereitgestellt.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686355;284213328;Team Lieblings-Zahnarzt;lieblings-zahnarzt.de;1 Lost;Das Unternehmen erbringt Dienstleistungen im Bereich der Zahnmedizin, insbesondere unterstützt es neue Zahnarzt-Praxen. So sollen diese von einer starken Marke und einem erprobten Praxiskonzept profitieren können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/13/2021;
42686353;263735178;kopplr GmbH;kopplr.com;1 Lost;Your merchant service portal for online payments and value added services - Orchestrating the new future of business.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;Team;12/13/2021;
42686352;262997981;Kenbi;kenbi.de;1 Lost;Selbstbestimmte, tech-unterstützte Pflege-Teams für eine Pflege, wie sie sein sollte: menschlich, professionell und aus der Region.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;Too much raised;12/13/2021;
42686351;224857916;everstox;everstox.com;1 Lost;Access smart warehousing and fast fulfillment services 📦 in Germany, UK and Europe. Simply connect, optimize & scale with our Logistics as a Service platform ✅;Christina Schmidt <christina.schmidt@alstin.de>;;10/13/2021;;;;;;;;Startupdetector - GROW;;;Already in Pipeline;12/13/2021;
42686350;263733398;alphazoo AG;alphazoo.de;1 Lost;Premium Pet-Nutrition Made In Germany;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686348;278253251;ZehKju GmbH;zekju.com;1 Lost;Das Unternehmen entwickelt Messenger-basierte Software, mit der LKW-Fahrer, Disponenten und Auftraggeber miteinander kommunizieren können sollen, ohne zusätzliche Mobile Apps zu installieren. Damit sollen beispielsweise Routenänderungen, Erinnerungen usw. automatisch in die Muttersprache des Fahrers übersetzt und übermittelt werden können.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686347;284213325;VIA.MENTO;viamento.de;1 Lost;Das Unternehmen bietet diverse Dienstleistungen wie z.B. Beratung in den Bereichen Bioökonomie, Green Deal, Strukturwandel, Forschung und Entwicklung sowie Vertrieb.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686346;262591977;tenac.io;tenac.io;1 Lost;Getting research into practice tenac.io is a digital health start-up committed to improve outcome for patients with cardiovascular disease. We analyze and curate the optimal treatment for patients who suffer from cardiovascular disease – the number 1 cause of death worldwide. The societal and economic impact of cardiovascular disease is huge and we believe that better care will result in better outcomes at lower cost.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686345;263736742;Syncreality GmbH;syncreality.com;1 Lost;Syncreality is the first XR developer tool for auto-adaptive playfields.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686344;225098476;SmartCloudFarming;smartcloudfarming.com;1 Lost;SmartCloudFarming Save thousands of hours of soil data collection and expensive laboratory analysis samples.Increase your field carbon accuracy while reducing overheads.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686342;262690481;Purely Plant;purelyplant.com;1 Lost;Purely Plant is a cannabis biotech company with its first fully enclosed facilities in North Macedonia covering 270,000 SQFT to grow, extract and formulate medicinal cannabis oils. Fully GMP-compliant from seed to sale with in-house laboratories and cutting-edge extraction technology, we aim to be the largest producer of medicinal grade formulated CBD oil in Europe and surrounding countries, setting a clear standard within the industry.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
42686340;262384305;Nia Health;nia-health.de;1 Lost;Sag' Neurodermitis den Kampf an! Die Neurodermitis App Nia unterstützt Dich. Sie hilft Dir, Auslöser schneller zu verstehen!;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/13/2021;
42686339;283015208;nearu.eu;nearu.eu;1 Lost;Mit Wi-Fi Nutzer begeistern und Kunden gewinnen, Plug-and-play Kundenerlebnis verbessern und Kundenzufriedenheit erhöhen. Jetzt kostenlosen Termin vereinbaren!;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;12/13/2021;
